year,timestamp,X,Y,lap_number,driver,multi_car
2021,0 days 00:01:46.103000,-385.79972187427865,1152.2817532698841,4.0,16,True
2021,0 days 00:01:45.543000,-384.82795983836553,1165.2284685735965,5.0,16,True
2021,0 days 00:01:40.477000,-234.82725353527834,1084.4101853931684,12.0,16,True
2021,0 days 00:01:56.773000,-384.93299605720887,1174.5098263305676,13.0,16,True
2021,0 days 00:01:39.973000,-262.1687707073815,1082.3340801813295,32.0,16,True
2021,0 days 00:01:55.256000,-384.6693166372428,1168.6001504397034,33.0,16,True
2021,0 days 00:02:08.723000,-384.4965747887172,1186.1142771816963,1.0,3,True
2021,0 days 00:02:20.642000,-386.19981288689166,1151.9262392255264,2.0,3,True
2021,0 days 00:02:31.004000,-385.43824389842314,1166.9016919142198,3.0,3,True
2021,0 days 00:01:51.438000,-385.77635104846337,1150.4868747105907,4.0,3,True
2021,0 days 00:01:41.470000,-384.21296534643557,1185.6907769515194,5.0,3,True
2021,0 days 00:01:40.195000,-234.99953364087798,1089.588851538678,13.0,3,True
2021,0 days 00:01:57.427000,-383.4898684141789,1198.178582341633,14.0,3,True
2021,0 days 00:01:39.803000,-234.30930648008837,1092.2787866855356,32.0,3,True
2021,0 days 00:01:56.039000,-384.2961241837987,1169.5009600315784,33.0,3,True
2021,0 days 00:02:14.460000,-384.4338943798084,1183.9378320226342,1.0,55,True
2021,0 days 00:02:19.070000,-385.0965366414016,1178.498441652626,2.0,55,True
2021,0 days 00:02:28.127000,-384.6136558326927,1170.929568828961,3.0,55,True
2021,0 days 00:01:53.477000,-385.24927366937123,1159.5638948027786,4.0,55,True
2021,0 days 00:01:41.209000,-382.6179792247221,1210.9604697437494,5.0,55,True
2021,0 days 00:01:40.840000,-235.13161491224153,1085.737832170819,15.0,55,True
2021,0 days 00:01:56.548000,-383.53633962133404,1200.0751898976982,16.0,55,True
2021,0 days 00:01:39.631000,-234.68169819415954,1095.2712939881878,37.0,55,True
2021,0 days 00:01:55.128000,-382.89026850456594,1205.2874168747828,38.0,55,True
2021,0 days 00:02:22.680000,-384.42866345812166,1195.8063987951111,1.0,22,True
2021,0 days 00:02:18.520000,-383.48758601936674,1195.0147383623207,2.0,22,True
2021,0 days 00:02:22.096000,-383.60620212223307,1202.2906060649384,3.0,22,True
2021,0 days 00:02:00.403000,-384.1172839634857,1185.5643982803776,4.0,22,True
2021,0 days 00:01:40.554000,-383.2638110480149,1207.5759032073854,5.0,22,True
2021,0 days 00:01:40.580000,-234.2999899350107,1102.387068582197,15.0,22,True
2021,0 days 00:01:57.127000,-383.1228330380721,1200.3951245760315,16.0,22,True
2021,0 days 00:01:39.388000,-232.8546186389657,1139.504747940491,33.0,22,True
2021,0 days 00:01:55.773000,-383.353353533888,1199.5137337800788,34.0,22,True
2021,0 days 00:02:12.574000,-384.382966518119,1180.1805041641837,1.0,18,True
2021,0 days 00:02:19.603000,-386.0367863087198,1146.0424021007866,2.0,18,True
2021,0 days 00:02:29.035000,-385.22225420071936,1163.7177466071862,3.0,18,True
2021,0 days 00:01:52.919000,-384.6685054191173,1174.6028730998617,4.0,18,True
2021,0 days 00:01:41.463000,-383.7464235408099,1192.519940102767,5.0,18,True
2021,0 days 00:01:40.751000,-234.9822635999372,1087.9213254855563,12.0,18,True
2021,0 days 00:01:56.840000,-383.2187470148093,1195.4099907164018,13.0,18,True
2021,0 days 00:01:39.588000,-234.60905496594762,1090.5107146385517,28.0,18,True
2021,0 days 00:01:57.513000,-384.1840296075506,1185.3487558325576,29.0,18,True
2021,0 days 00:02:16.550000,-384.6582399037578,1183.3418373282216,1.0,7,True
2021,0 days 00:02:19.993000,-385.2442639581141,1164.4418695554957,2.0,7,True
2021,0 days 00:02:25.649000,-384.3718028849083,1187.0707714072455,3.0,7,True
2021,0 days 00:01:56.558000,-384.8545538541191,1178.6010336588301,4.0,7,True
2021,0 days 00:01:40.574000,-382.83241985573676,1210.2786097468295,5.0,7,True
2021,0 days 00:01:39.710000,-234.42118437877446,1100.4620272770933,13.0,7,True
2021,0 days 00:01:57.033000,-383.3034197593272,1194.075987880662,14.0,7,True
2021,0 days 00:01:39.035000,-234.45966031966492,1092.806251045824,29.0,7,True
2021,0 days 00:01:56.634000,-383.8432328756746,1188.659609607228,30.0,7,True
2021,0 days 00:02:18.540000,-384.8600174005265,1179.9902477392006,1.0,99,True
2021,0 days 00:02:18.879000,-385.26901356587075,1160.5359479166475,2.0,99,True
2021,0 days 00:02:25.126000,-383.94356137031775,1182.3070004644044,3.0,99,True
2021,0 days 00:01:53.761000,-384.7335172664182,1165.791854586666,4.0,99,True
2021,0 days 00:01:42.150000,-383.4284169185004,1203.434999823757,5.0,99,True
2021,0 days 00:01:40.892000,-234.36722972502668,1097.9770501213895,12.0,99,True
2021,0 days 00:02:05.351000,-383.86190595139965,1192.8392474196628,13.0,99,True
2021,0 days 00:01:39.490000,-234.5904232713419,1095.5099743335938,30.0,99,True
2021,0 days 00:01:56.373000,-381.972349366167,1222.391526404164,31.0,99,True
2021,0 days 00:02:20.044000,-384.9002559245188,1179.2679190718138,1.0,31,True
2021,0 days 00:02:18.821000,-387.36745399926764,1131.5501242467112,2.0,31,True
2021,0 days 00:02:23.946000,-384.6727041019017,1171.9915811170463,3.0,31,True
2021,0 days 00:01:57.137000,-384.9876282765736,1165.913428238241,4.0,31,True
2021,0 days 00:01:40.334000,-384.73066086623294,1176.3855986911865,5.0,31,True
2021,0 days 00:01:40.503000,-235.0,1092.0,13.0,31,True
2021,0 days 00:01:57.222000,-383.73909034957217,1198.6255141035288,14.0,31,True
2021,0 days 00:01:39.268000,-234.68182586110055,1090.6944483754728,31.0,31,True
2021,0 days 00:01:56.314000,-383.0409165412704,1196.182897261438,32.0,31,True
2021,0 days 00:02:24.542000,-386.2785934777173,1144.7439285597718,1.0,63,True
2021,0 days 00:02:18.994000,-385.0064847710817,1174.5146627221982,2.0,63,True
2021,0 days 00:02:19.901000,-384.54892116252984,1187.85331348493,3.0,63,True
2021,0 days 00:01:57.443000,-384.36441090220546,1186.8589717635418,4.0,63,True
2021,0 days 00:01:40.849000,-382.95257309375273,1207.7383402539667,5.0,63,True
2021,0 days 00:01:40.821000,-235.03003926146556,1090.416380761487,13.0,63,True
2021,0 days 00:01:57.136000,-383.43087382660093,1197.6488012274415,14.0,63,True
2021,0 days 00:01:42.693000,-243.96403848334302,1081.1040076849918,36.0,63,False
2021,0 days 00:01:55.220000,-382.780728017402,1198.2413847345504,37.0,63,True
2021,0 days 00:02:21.975000,-385.69548086943604,1164.6505434071862,1.0,5,True
2021,0 days 00:02:18.294000,-385.0681588619419,1164.199447520168,2.0,5,True
2021,0 days 00:02:22.630000,-384.8651482196907,1177.6740503766002,3.0,5,True
2021,0 days 00:01:57.475000,-384.73919906642095,1172.6506305153962,4.0,5,True
2021,0 days 00:01:41.948000,-383.218175503248,1211.1891023,5.0,5,True
2021,0 days 00:01:41.508000,-234.97622488889417,1091.4902991134768,24.0,5,False
2021,0 days 00:01:56.594000,-383.7392516598811,1194.0574756764408,25.0,5,False
2021,0 days 00:02:26.702000,-386.2080588936539,1141.3508928816443,1.0,47,True
2021,0 days 00:02:19.552000,-385.0,1162.0,2.0,47,True
2021,0 days 00:02:17.719000,-385.52159963791496,1167.7524957834073,3.0,47,True
2021,0 days 00:02:09.259000,-385.05323058119353,1175.795209287958,4.0,47,True
2021,0 days 00:01:39.927000,-384.0332562776261,1185.5644356699347,5.0,47,True
2021,0 days 00:01:42.903000,-210.72972047565426,1063.5719736966232,14.0,47,True
2021,0 days 00:02:01.871000,-383.53868721725695,1185.0758087570803,15.0,47,True
2021,0 days 00:01:40.674000,-235.2291092379545,1089.3818598352702,33.0,47,True
2021,0 days 00:01:59.708000,-383.63291683491957,1188.6124104102546,34.0,47,True
2021,0 days 00:02:04.875000,-383.6171735515506,1218.4195719871543,1.0,10,True
2021,0 days 00:02:22.263000,-385.7277303308718,1162.92142607567,2.0,10,True
2021,0 days 00:02:32.604000,-383.9249251355975,1189.5242626240117,3.0,10,True
2021,0 days 00:02:06.772000,-233.7052768736347,1128.8217538462538,4.0,10,True
2021,0 days 00:02:11.534000,-383.95316617407724,1199.2628838183161,5.0,10,True
2021,0 days 00:01:40.838000,-231.12557314037878,1090.1463395059293,19.0,10,True
2021,0 days 00:01:59.290000,-383.36883610995784,1197.2959916831978,20.0,10,True
2021,0 days 00:01:39.587000,-234.4181781181827,1100.8177433699198,39.0,10,True
2021,0 days 00:01:56.887000,-382.8943157345296,1208.4732706707011,40.0,10,True
2021,0 days 00:01:38.051000,-234.57787801868974,1102.3414773682211,52.0,10,False
2021,0 days 00:02:25.397000,-384.8668313912984,1176.208560253801,1.0,6,True
2021,0 days 00:02:19.416000,-385.6701909801666,1156.5910993030939,2.0,6,True
2021,0 days 00:02:18.832000,-384.2977282330327,1189.6314759847319,3.0,6,True
2021,0 days 00:02:01.239000,-385.3887795009433,1167.0772147486268,4.0,6,True
2021,0 days 00:01:40.773000,-383.38936603390874,1201.3362331708647,5.0,6,True
2021,0 days 00:01:42.131000,-234.6134193031045,1093.089067121556,14.0,6,True
2021,0 days 00:01:59.286000,-383.17380980702177,1202.7181561440734,15.0,6,True
2021,0 days 00:01:42.667000,-234.29648582636693,1100.263106131695,32.0,6,True
2021,0 days 00:01:58.954000,-383.09560511086096,1198.6959696404672,33.0,6,True
2021,0 days 00:01:46.133000,-234.76128910220797,1101.9017097158087,51.0,6,False
2021,0 days 00:02:10.551000,-384.4058324184933,1184.0742840735372,1.0,14,True
2021,0 days 00:02:19.776000,-384.16351308761165,1178.0321759901701,2.0,14,True
2021,0 days 00:02:30.634000,-385.1303234259628,1168.7247147253006,3.0,14,True
2021,0 days 00:01:52.313000,-385.6205884707672,1155.6102780449046,4.0,14,True
2021,0 days 00:01:40.858000,-383.0804975088878,1208.3536726735222,5.0,14,True
2021,0 days 00:01:40.308000,-234.9530111116565,1089.6504039039971,11.0,14,False
2021,0 days 00:01:56.122000,-383.34295104780955,1197.8502974953985,12.0,14,True
2021,0 days 00:01:40.108000,-234.72609686171404,1093.016353662253,29.0,14,True
2021,0 days 00:01:57.522000,-382.93847648985377,1209.9077854973552,30.0,14,True
2021,0 days 00:01:42.313000,-235.26455284229542,1086.803970283053,32.0,14,True
2021,0 days 00:01:58.423000,2749.0000000000005,7998.000000000002,1.0,9,True
2022,0 days 00:01:39.302000,-384.3926335093381,1204.1835123471556,1.0,16,True
2022,0 days 00:01:42.041000,-234.62616149222686,1105.9472253919403,15.0,16,True
2022,0 days 00:01:57.660000,-380.49785358562747,1282.605773329474,16.0,16,True
2022,0 days 00:01:41.545000,-233.99751673003524,1124.3714578449442,31.0,16,True
2022,0 days 00:01:56.325000,-383.78821387166636,1210.169818637516,32.0,16,True
2022,0 days 00:02:05.151000,-236.4342722120919,1068.3822575872666,46.0,16,True
2022,0 days 00:02:43.885000,-385.6325206102235,1168.3622272216671,47.0,16,True
2022,0 days 00:02:31.301000,-381.22022575741147,1258.0278529350026,48.0,16,True
2022,0 days 00:02:26.221000,-386.45955417537306,1152.753261919831,49.0,16,True
2022,0 days 00:02:24.429000,-384.3754164784844,1197.8138522174186,50.0,16,True
2022,0 days 00:01:41.238000,-383.2578563785679,1219.2745965446918,1.0,55,True
2022,0 days 00:01:43.029000,-238.89506693321752,995.3345959847134,14.0,55,True
2022,0 days 00:01:58.327000,-379.947156971961,1289.2060188994749,15.0,55,True
2022,0 days 00:01:41.915000,-386.90430151912744,1151.003095295025,33.0,55,True
2022,0 days 00:01:57.101000,-382.0580542504265,1235.5341550232365,34.0,55,True
2022,0 days 00:01:39.699000,-234.01128049052423,1109.185755263291,44.0,55,True
2022,0 days 00:02:03.686000,-381.8689349129848,1246.4822196943717,45.0,55,True
2022,0 days 00:02:08.331000,-385.3721876741713,1172.4466904280405,46.0,55,True
2022,0 days 00:02:12.959000,-385.6188045839018,1167.333157983162,47.0,55,True
2022,0 days 00:02:15.797000,-383.38195771023595,1201.5749772491486,48.0,55,True
2022,0 days 00:02:24.765000,-383.0620062856194,1221.2442540485063,49.0,55,True
2022,0 days 00:02:23.514000,-384.46145999198274,1191.5675238693018,50.0,55,True
2022,0 days 00:01:41.787000,-378.99685045289954,1300.322878363546,1.0,44,True
2022,0 days 00:01:42.945000,-234.23479099684306,1116.7064581036825,11.0,44,True
2022,0 days 00:02:03.697000,-381.45358403860945,1254.7614089633391,12.0,44,True
2022,0 days 00:01:41.666000,-235.34125202847449,1082.329505019621,27.0,44,False
2022,0 days 00:02:01.276000,-382.91491134440366,1225.6461675307905,28.0,44,False
2022,0 days 00:01:41.007000,-237.00932679737315,846.7894744105375,44.0,44,True
2022,0 days 00:02:11.741000,-379.8944397867929,1287.5483968009396,45.0,44,True
2022,0 days 00:02:11.044000,-381.2037477372709,1265.3627546226824,46.0,44,True
2022,0 days 00:02:06.318000,-382.78636037965487,1226.107009612198,47.0,44,True
2022,0 days 00:01:59.093000,-384.30590098965547,1186.3099108606432,48.0,44,True
2022,0 days 00:02:19.798000,-383.91722208970515,1206.7256092354103,49.0,44,True
2022,0 days 00:02:20.564000,-382.487607324933,1226.6804766687535,50.0,44,True
2022,0 days 00:01:43.677000,-382.59052150935696,1238.7108878105962,1.0,63,True
2022,0 days 00:01:43.097000,-234.90655443584893,1096.3419650401993,15.0,63,True
2022,0 days 00:02:02.370000,-378.1655232717352,1327.1539214272188,16.0,63,True
2022,0 days 00:01:41.830000,-234.15849070742485,1112.5822143250296,33.0,63,True
2022,0 days 00:01:59.638000,-383.07588521245,1213.3357037211704,34.0,63,True
2022,0 days 00:01:48.988000,-234.34569745549067,1101.561632012082,45.0,63,True
2022,0 days 00:02:30.595000,-382.0048410997943,1228.329563602826,46.0,63,True
2022,0 days 00:02:00.695000,-381.7194732637837,1246.4293750995712,47.0,63,True
2022,0 days 00:02:00.209000,-384.0746180160441,1189.3642449141357,48.0,63,True
2022,0 days 00:02:18.375000,-382.2057145864345,1233.4135330068168,49.0,63,True
2022,0 days 00:02:18.204000,-380.2219115906692,1281.902134579845,50.0,63,True
2022,0 days 00:01:42.565000,-378.00649461655286,1331.6781271476643,1.0,20,True
2022,0 days 00:01:44.244000,-237.05678336719367,1060.5163183396287,14.0,20,True
2022,0 days 00:01:59.764000,-383.22350915251934,1213.9636042223565,15.0,20,True
2022,0 days 00:01:43.256000,-229.6142752946583,1221.681148527027,34.0,20,True
2022,0 days 00:02:00.375000,-382.3331615387585,1239.8462296205826,35.0,20,True
2022,0 days 00:02:03.463000,-381.5969599034116,1245.8028550699396,45.0,20,True
2022,0 days 00:02:06.178000,-239.34182298541526,997.9276284871653,46.0,20,True
2022,0 days 00:02:07.721000,-382.9212535251241,1223.425915182446,47.0,20,True
2022,0 days 00:01:50.334000,-380.0155386374128,1274.2419232418572,48.0,20,True
2022,0 days 00:02:16.149000,-383.71362767940144,1205.161502459114,49.0,20,True
2022,0 days 00:02:17.630000,-381.59102002843736,1236.408848272035,50.0,20,True
2022,0 days 00:01:49.427000,-382.1085170143778,1249.8962482292789,1.0,77,True
2022,0 days 00:01:43.736000,-232.968739336104,1150.9476670518088,14.0,77,True
2022,0 days 00:02:00.669000,-384.5725419973392,1197.250294571774,15.0,77,True
2022,0 days 00:01:42.299000,-233.47564441753917,1115.7698621086854,36.0,77,True
2022,0 days 00:01:58.899000,-381.0580292111915,1256.5113677781837,37.0,77,True
2022,0 days 00:02:01.176000,-240.52080702716228,965.971954950885,45.0,77,True
2022,0 days 00:02:28.768000,-381.568980975606,1247.034598992555,46.0,77,True
2022,0 days 00:01:46.020000,-383.53129817136784,1210.9311329940456,47.0,77,True
2022,0 days 00:01:45.024000,-382.64746906051533,1218.7584706760601,48.0,77,True
2022,0 days 00:02:06.323000,-376.38181870151936,1350.2919624451497,49.0,77,True
2022,0 days 00:02:16.411000,-382.4365307814321,1232.2530981792484,50.0,77,True
2022,0 days 00:01:46.402000,-381.9480389286181,1246.907745690512,1.0,31,True
2022,0 days 00:01:44.080000,-235.794442984667,1079.879184088334,14.0,31,True
2022,0 days 00:02:05.634000,-376.93031141575943,1336.7937466727726,15.0,31,True
2022,0 days 00:01:42.618000,-229.49555714791984,1231.157480274134,30.0,31,True
2022,0 days 00:02:00.824000,-382.193246497694,1229.9485747536694,31.0,31,True
2022,0 days 00:01:41.631000,-234.08381184395387,1104.5632070035485,43.0,31,True
2022,0 days 00:01:56.780000,-383.02795144608615,1224.1125358902027,44.0,31,True
2022,0 days 00:02:04.785000,-383.17767842285673,1209.052295779897,45.0,31,True
2022,0 days 00:02:11.055000,-378.57091370084567,1312.6710576548699,46.0,31,True
2022,0 days 00:01:44.365000,-380.8670811318369,1258.489819261862,47.0,31,True
2022,0 days 00:01:45.075000,-383.3798035194343,1210.6716749557213,48.0,31,True
2022,0 days 00:02:06.437000,-380.7728673940229,1273.7503913272103,49.0,31,True
2022,0 days 00:02:15.414000,-382.4323506136391,1231.1497750669537,50.0,31,True
2022,0 days 00:01:48.360000,-376.8676953388122,1345.0113772315267,1.0,22,True
2022,0 days 00:01:43.687000,-236.33571939481467,1071.617117594279,15.0,22,True
2022,0 days 00:02:01.989000,-377.3801230549283,1341.6117709303214,16.0,22,True
2022,0 days 00:01:42.805000,-227.13260141016048,1268.0055457867193,29.0,22,False
2022,0 days 00:01:59.210000,-382.8768998107191,1213.4211046220971,30.0,22,True
2022,0 days 00:01:41.039000,-385.5371279511755,1174.5228951941772,44.0,22,True
2022,0 days 00:02:27.999000,-381.0966924710955,1248.1868247001808,45.0,22,True
2022,0 days 00:02:10.216000,-382.96361813925404,1209.3888615069736,46.0,22,True
2022,0 days 00:01:49.994000,-382.0456989175466,1245.165743003384,47.0,22,True
2022,0 days 00:01:46.670000,-378.61171156484784,1304.8023087885333,48.0,22,True
2022,0 days 00:01:54.405000,-383.6309852268332,1207.410088243946,49.0,22,True
2022,0 days 00:02:14.320000,-377.3664074811976,1337.4991899475008,50.0,22,True
2022,0 days 00:01:45.406000,-382.95930759478523,1236.5941071849666,1.0,14,True
2022,0 days 00:01:44.265000,-233.6479048506958,1114.7872858014098,11.0,14,True
2022,0 days 00:02:00.053000,-382.97926062002847,1222.8034718648753,12.0,14,True
2022,0 days 00:01:42.836000,-236.154490127796,1056.3318167880338,25.0,14,True
2022,0 days 00:02:00.922000,-379.3800986500792,1298.443704611075,26.0,14,False
2022,0 days 00:01:42.925000,-235.1141404679526,1083.5613825558473,42.0,14,True
2022,0 days 00:01:57.366000,-383.12382993745933,1223.58359642721,43.0,14,True
2022,0 days 00:02:07.867000,-384.48932449290453,1196.6068395685693,45.0,14,True
2022,0 days 00:02:10.714000,-384.8233276995277,1179.747517664113,46.0,14,True
2022,0 days 00:01:51.463000,-382.6058994429742,1217.0171414769698,47.0,14,True
2022,0 days 00:01:45.574000,-381.3556714239822,1259.9080581087537,48.0,14,True
2022,0 days 00:01:53.977000,-382.4244958857076,1228.1633144792054,49.0,14,True
2022,0 days 00:02:13.261000,-381.6312912466136,1250.5363126994664,50.0,14,True
2022,0 days 00:01:51.606000,-381.79892048296534,1236.961176774989,1.0,24,True
2022,0 days 00:01:43.106000,-237.45903858223875,1041.520803886028,15.0,24,True
2022,0 days 00:02:01.722000,-381.2516715125525,1253.4227241122696,16.0,24,True
2022,0 days 00:01:42.700000,-228.6227548241337,1247.3639725844507,37.0,24,True
2022,0 days 00:02:00.031000,-381.66666544946804,1248.3345851112142,38.0,24,True
2022,0 days 00:02:01.756000,-241.37139047511658,949.858436513072,45.0,24,True
2022,0 days 00:02:35.686000,-381.60864768997703,1242.9794620071982,46.0,24,True
2022,0 days 00:01:52.222000,-381.90117180378354,1251.4886346797082,47.0,24,True
2022,0 days 00:01:46.950000,-378.3960336258471,1320.8033238768064,48.0,24,True
2022,0 days 00:01:51.232000,-384.22886099376024,1200.1726542828837,49.0,24,True
2022,0 days 00:02:12.681000,-380.20259849041315,1269.5964644325566,50.0,24,True
2022,0 days 00:01:49.058000,-382.50742838013423,1234.599684057097,1.0,47,True
2022,0 days 00:01:45.949000,-235.20518743120468,1078.1965078829332,12.0,47,True
2022,0 days 00:01:59.469000,-383.3778255122073,1227.038687250749,13.0,47,True
2022,0 days 00:01:43.748000,-235.12857265528783,1081.969767775449,35.0,47,True
2022,0 days 00:01:58.500000,-382.8867652398648,1232.6045950539597,36.0,47,True
2022,0 days 00:02:07.252000,-383.6236300122133,1202.683614754401,45.0,47,True
2022,0 days 00:02:10.214000,-381.95698388908863,1241.2158604043098,46.0,47,True
2022,0 days 00:01:45.856000,-383.2887601943047,1215.18420433378,47.0,47,True
2022,0 days 00:01:43.510000,-379.45529273334785,1294.5354240274355,48.0,47,True
2022,0 days 00:02:01.897000,-382.03122138866524,1240.3786011836323,49.0,47,True
2022,0 days 00:02:15.042000,-380.1924460154974,1276.5865408154198,50.0,47,True
2022,0 days 00:01:50.671000,-377.08261185174916,1344.1837162290608,1.0,18,True
2022,0 days 00:01:44.384000,-234.47590742588915,1100.0285254248888,18.0,18,True
2022,0 days 00:02:00.651000,-381.27708057580907,1253.6233303120132,19.0,18,True
2022,0 days 00:01:43.895000,-244.40973933671268,869.8290800159749,38.0,18,True
2022,0 days 00:02:01.514000,-383.05115879986033,1218.7258913246912,39.0,18,False
2022,0 days 00:01:38.281000,-383.20828798619175,1220.3265540274465,44.0,18,True
2022,0 days 00:02:13.896000,-235.4227227839674,1077.9821768970742,45.0,18,True
2022,0 days 00:02:29.264000,-385.0538281390999,1184.083603217532,46.0,18,True
2022,0 days 00:02:13.815000,-383.2156218498409,1209.7300329788627,47.0,18,True
2022,0 days 00:01:53.799000,-382.5049534816409,1221.968137376819,48.0,18,True
2022,0 days 00:01:37.146000,-382.8239862457657,1222.8762893169169,49.0,18,True
2022,0 days 00:01:37.326000,-382.69662666289037,1222.5050327047177,50.0,18,True
2022,0 days 00:01:47.868000,-379.3646568623964,1285.4096493347301,1.0,23,True
2022,0 days 00:01:44.752000,-234.56980984260508,1096.8767068486954,13.0,23,True
2022,0 days 00:02:01.075000,-382.0491803014007,1241.6742495188457,14.0,23,True
2022,0 days 00:01:43.965000,-229.8394511246501,1210.4769818213515,35.0,23,True
2022,0 days 00:02:03.311000,-382.3377337582704,1229.3805306515362,36.0,23,True
2022,0 days 00:01:46.225000,-384.79666746310886,1182.8021009293798,44.0,23,True
2022,0 days 00:02:08.156000,-386.1163151750986,1157.2846125547767,45.0,23,True
2022,0 days 00:02:12.997000,-234.32076489572756,1096.4284397212841,46.0,23,True
2022,0 days 00:02:21.354000,-382.2886574394645,1240.8725086022278,47.0,23,True
2022,0 days 00:01:56.756000,-380.9056380657018,1265.6279016896656,48.0,23,True
2022,0 days 00:01:40.113000,-377.9342208408161,1327.2997601504833,49.0,23,True
2022,0 days 00:01:37.355000,-381.87849975936706,1230.1206362144535,50.0,23,True
2022,0 days 00:01:51.833000,-382.7157709504119,1228.2709144591834,1.0,3,True
2022,0 days 00:01:46.215000,-236.59641526343754,1056.509779992897,17.0,3,False
2022,0 days 00:02:00.056000,-377.6662928155009,1320.2365188054575,18.0,3,True
2022,0 days 00:01:43.359000,-243.34891797315692,758.3292069200374,33.0,3,True
2022,0 days 00:02:02.850000,-381.4969943508129,1257.5667560642578,34.0,3,True
2022,0 days 00:01:49.227000,-227.6922330772434,1251.5167770023431,44.0,3,True
2022,0 days 00:02:28.703000,-381.3807412840729,1252.2482517715675,45.0,3,True
2022,0 days 00:02:10.812000,-383.9225370022155,1202.0630304326917,46.0,3,True
2022,0 days 00:01:58.607000,-383.7869657161448,1192.833054149904,47.0,3,True
2022,0 days 00:01:57.098000,-382.2453607852452,1235.0380361909968,48.0,3,True
2022,0 days 00:01:39.453000,-383.8386131737625,1206.0576529945865,49.0,3,True
2022,0 days 00:01:37.261000,-382.6311530591944,1229.2518131106192,50.0,3,True
2022,0 days 00:01:50.320000,-381.43822393062817,1249.254262767671,1.0,4,True
2022,0 days 00:01:45.759000,-230.01318565089642,1199.4142655297944,24.0,4,False
2022,0 days 00:02:02.145000,-379.08226727048,1304.396143169905,25.0,4,True
2022,0 days 00:01:42.153000,-235.27456045609688,1080.558721363355,41.0,4,False
2022,0 days 00:02:00.713000,-377.9745141416064,1309.0688581936515,42.0,4,True
2022,0 days 00:01:45.936000,-385.5659746931684,1172.217596616537,44.0,4,True
2022,0 days 00:02:12.350000,-213.6237085982058,1581.5190738334911,45.0,4,True
2022,0 days 00:02:23.748000,-383.94839154432975,1208.3018074296006,46.0,4,True
2022,0 days 00:01:59.069000,-379.6990475862673,1288.131253569742,47.0,4,True
2022,0 days 00:01:54.670000,-381.66415457034657,1244.7887587040032,48.0,4,True
2022,0 days 00:01:39.907000,-383.20764851890226,1218.786764370072,49.0,4,True
2022,0 days 00:01:38.098000,-382.55315457753926,1219.3811682296912,50.0,4,True
2022,0 days 00:01:51.366000,-381.2684445226928,1256.8443658086198,1.0,6,True
2022,0 days 00:01:45.315000,-231.48447472449692,1169.61411469576,14.0,6,True
2022,0 days 00:01:58.534000,-379.85472433287117,1287.664287267411,15.0,6,True
2022,0 days 00:01:44.577000,-235.65333533365333,1085.785383740294,32.0,6,True
2022,0 days 00:02:03.320000,-383.19447159999055,1222.06281061001,33.0,6,True
2022,0 days 00:01:51.928000,-383.1703869987301,1214.2923014783935,44.0,6,True
2022,0 days 00:02:11.603000,-240.18892212349965,723.5185933615018,45.0,6,True
2022,0 days 00:02:18.301000,-382.27588674220624,1226.5167097156545,46.0,6,True
2022,0 days 00:02:00.201000,-384.56706699237276,1183.9159077653449,47.0,6,True
2022,0 days 00:01:53.396000,-385.06735590534015,1165.629714832289,48.0,6,True
2022,0 days 00:01:38.651000,-378.1151177507134,1322.8274804682085,49.0,6,True
2022,0 days 00:01:38.335000,-377.364879742404,1338.5068728907052,50.0,6,True
2022,0 days 00:01:49.930000,-382.5619164086277,1235.13267306856,1.0,27,True
2022,0 days 00:01:45.242000,-232.11707854483626,1164.338944688353,19.0,27,True
2022,0 days 00:02:03.711000,-376.48585249743104,1352.9846635839822,20.0,27,False
2022,0 days 00:01:43.481000,-238.68852596946175,1011.6775667844199,37.0,27,True
2022,0 days 00:02:02.368000,-378.7340117530948,1310.100164452992,38.0,27,True
2022,0 days 00:01:53.374000,-232.32669773943437,1147.042572514552,44.0,27,True
2022,0 days 00:02:28.352000,-383.8152980226686,1209.0531314950683,45.0,27,True
2022,0 days 00:01:59.839000,-382.9062916011546,1231.7681043353607,46.0,27,True
2022,0 days 00:01:59.877000,-379.9569590868523,1268.3428288273317,47.0,27,True
2022,0 days 00:01:53.739000,-381.14847876522606,1253.5679311557917,48.0,27,True
2022,0 days 00:01:38.201000,-377.27103332801414,1337.7152205058937,49.0,27,True
2022,0 days 00:01:38.299000,-379.8062900821658,1280.701638929488,50.0,27,True
2022,0 days 00:01:43.225000,-377.34837743569125,1352.877377695944,1.0,11,True
2022,0 days 00:01:42.445000,-212.18298629976996,1160.5765034984556,15.0,11,True
2022,0 days 00:01:58.858000,-381.003339621422,1260.144553359638,16.0,11,True
2022,0 days 00:01:41.868000,-229.8810896963181,1200.2289924072818,33.0,11,True
2022,0 days 00:01:57.056000,-382.24867056618257,1229.0932562888552,34.0,11,True
2022,0 days 00:01:40.228000,-230.129137401479,1203.771542546704,43.0,11,True
2022,0 days 00:01:56.521000,-375.9558846509128,1367.130701335427,44.0,11,True
2022,0 days 00:01:43.562000,-382.94016239923053,1212.5467478664068,45.0,11,True
2022,0 days 00:02:08.400000,-384.9860203573707,1175.2261913253888,46.0,11,True
2022,0 days 00:02:12.050000,-384.8004644181856,1178.299973120587,47.0,11,True
2022,0 days 00:02:16.085000,-382.23824292227965,1233.7415615669188,48.0,11,True
